Plot,Location,Env,Rep,Block,Genotype,Planting_date,DTF,DTM,PH,LPH
2734,WPR_2024,4,2,37,ILL2181,2/6/2024,84,121,27.7,11.7
2735,WPR_2024,4,2,37,PI472588,2/6/2024,84,125,23.3,8
2736,WPR_2024,4,2,37,ILL719,2/6/2024,102,121,35.7,13.7
2737,WPR_2024,4,2,37,PI432236,2/6/2024,89,120,23.7,11
2738,WPR_2024,4,2,37,W627780,2/6/2024,66,96,23.3,9.3
2740,WPR_2024,4,2,37,PI238758,2/6/2024,108,126,28.3,13.7
2741,WPR_2024,4,2,38,PI432085,2/6/2024,74,125,27.3,10.7
2742,WPR_2024,4,2,38,PI431774,2/6/2024,66,110,20.7,9.7
2743,WPR_2024,4,2,38,PI472194,2/6/2024,70,131,29,10
2744,WPR_2024,4,2,38,PI431618,2/6/2024,84,121,22.7,12.3
2745,WPR_2024,4,2,38,PI358602,2/6/2024,106,121,33,13.7
2747,WPR_2024,4,2,38,ILL4782,2/6/2024,84,115,18.7,9.3
2748,WPR_2024,4,2,38,ILL7774,2/6/2024,70,96,7.3,5.3
2749,WPR_2024,4,2,38,ILL7978,2/6/2024,64,115,17,7.7
2751,WPR_2024,4,2,38,PI472615,2/6/2024,74,115,19.7,8
2752,WPR_2024,4,2,38,PI431810,2/6/2024,106,121,17,8.7
2753,WPR_2024,4,2,38,PI431675,2/6/2024,89,121,21.3,10.3
2754,WPR_2024,4,2,38,ILL10864,2/6/2024,74,110,20.7,13
2755,WPR_2024,4,2,38,PI431656,2/6/2024,78,121,27.3,13.3
2756,WPR_2024,4,2,38,PI472629,2/6/2024,87,126,21.7,9.3
2757,WPR_2024,4,2,38,PI193547,2/6/2024,89,120,17.7,6.7
2758,WPR_2024,4,2,38,PI432237,2/6/2024,76,121,24.7,7.3
2759,WPR_2024,4,2,38,PI431728,2/6/2024,89,121,24.3,10.3
2760,WPR_2024,4,2,38,PI420924,2/6/2024,75,115,23.3,10.7
2761,WPR_2024,4,2,39,PI451763,2/6/2024,108,126,25.3,10.3
2762,WPR_2024,4,2,39,PI458503,2/6/2024,89,120,20.7,7
2763,WPR_2024,4,2,39,PI289066,2/6/2024,108,115,18.7,11
2765,WPR_2024,4,2,39,PI431873,2/6/2024,108,126,26.3,9.3
2766,WPR_2024,4,2,39,W627762,2/6/2024,70,101,20.85,9.35
2767,WPR_2024,4,2,39,ILL7789,2/6/2024,87,121,25.7,14.3
2768,WPR_2024,4,2,39,ILL5988,2/6/2024,74,115,28.7,12
2770,WPR_2024,4,2,39,PI251032,2/6/2024,75,115,31,12.3
2771,WPR_2024,4,2,39,ILL600,2/6/2024,106,120,23.3,11.3
2772,WPR_2024,4,2,39,PI431987,2/6/2024,76,125,17.7,9.3
2774,WPR_2024,4,2,39,PI181886,2/6/2024,108,121,25.3,10.7
2775,WPR_2024,4,2,39,PI420929,2/6/2024,74,115,21.7,9
2776,WPR_2024,4,2,39,PI374121,2/6/2024,75,125,22.3,8.3
2778,WPR_2024,4,2,39,PI432147,2/6/2024,77,125,21.7,8.3
2779,WPR_2024,4,2,39,PI308611,2/6/2024,75,121,20.7,9
2780,WPR_2024,4,2,39,PI299285,2/6/2024,108,121,22.3,12
2781,WPR_2024,4,2,40,PI178971,2/6/2024,88,115,19.7,13
2782,WPR_2024,4,2,40,PI432271,2/6/2024,89,125,38,14
2783,WPR_2024,4,2,40,PI339279,2/6/2024,74,110,23,7.7
2784,WPR_2024,4,2,40,ILL4875,2/6/2024,106,121,20,9.7
2785,WPR_2024,4,2,40,PI431640,2/6/2024,75,121,14.7,10.7
2786,WPR_2024,4,2,40,PI429838,2/6/2024,108,136,27,10.3
2787,WPR_2024,4,2,40,ILL6149,2/6/2024,74,110,22,10.7
2788,WPR_2024,4,2,40,PI432001,2/6/2024,72,96,14,7.7
2789,WPR_2024,4,2,40,ILL1649,2/6/2024,87,121,24.3,13
2790,WPR_2024,4,2,40,PI431622,2/6/2024,106,121,15,7.7
2791,WPR_2024,4,2,40,PI472416,2/6/2024,74,104,19.3,9
2792,WPR_2024,4,2,40,PI431863,2/6/2024,108,126,26,12.7
2793,WPR_2024,4,2,40,ILL769,2/6/2024,74,121,33.7,13.3
2795,WPR_2024,4,2,40,PI357225,2/6/2024,89,121,31.7,13.3
2796,WPR_2024,4,2,40,ILL1924,2/6/2024,108,126,28.3,10.3
2797,WPR_2024,4,2,40,PI435954,2/6/2024,78,125,28.3,10.7
2798,WPR_2024,4,2,40,PI472137,2/6/2024,68,96,15.3,6.7
2799,WPR_2024,4,2,40,PI311107,2/6/2024,100,121,25.3,10.7
2800,WPR_2024,4,2,40,ILL344,2/6/2024,108,126,22.7,12.7
2801,WPR_2024,4,2,41,ILL2230,2/6/2024,89,121,19.7,10.3
2802,WPR_2024,4,2,41,ILL567,2/6/2024,89,121,24,12.7
2803,WPR_2024,4,2,41,ILL1005,2/6/2024,74,120,20.7,9.3
2804,WPR_2024,4,2,41,W627761,2/6/2024,75,96,21.3,7
2805,WPR_2024,4,2,41,PI431888,2/6/2024,106,120,21.3,12
2806,WPR_2024,4,2,41,ILL5537,2/6/2024,74,115,19,8.7
2807,WPR_2024,4,2,41,PI432087,2/6/2024,74,115,21,9.7
2808,WPR_2024,4,2,41,PI471916,2/6/2024,106,121,32,10
2809,WPR_2024,4,2,41,ILL486,2/6/2024,73,106,19.3,9.3
2810,WPR_2024,4,2,41,PI289077,2/6/2024,73,115,18.3,8.7
2811,WPR_2024,4,2,41,ILL8006,2/6/2024,72,106,25,8.7
2812,WPR_2024,4,2,41,ILL610,2/6/2024,89,121,33,16
2813,WPR_2024,4,2,41,PI298631,2/6/2024,88,126,28,13.3
2814,WPR_2024,4,2,41,ILL7981,2/6/2024,66,96,20.7,6.3
2815,WPR_2024,4,2,41,PI320936,2/6/2024,74,115,25,9.7
2816,WPR_2024,4,2,41,ILL5519,2/6/2024,76,126,33,11.3
2817,WPR_2024,4,2,41,ILL1671,2/6/2024,87,121,30,12.7
2819,WPR_2024,4,2,41,PI289070,2/6/2024,108,121,33,14.3
2820,WPR_2024,4,2,41,ILL8114,2/6/2024,73,96,22.3,9.3
2821,WPR_2024,4,2,42,ILL1940,2/6/2024,75,110,19.7,10
2822,WPR_2024,4,2,42,ILL1861,2/6/2024,68,121,21,7
2823,WPR_2024,4,2,42,ILL1220,2/6/2024,82,121,33.3,14.7
2824,WPR_2024,4,2,42,PI472200,2/6/2024,62,101,13.3,5.3
2825,WPR_2024,4,2,42,ILL1959,2/6/2024,74,115,25,11.3
2826,WPR_2024,4,2,42,ILL4915,2/6/2024,74,115,22.7,9.3
2827,WPR_2024,4,2,42,PI472126,2/6/2024,66,96,12.7,6.3
2828,WPR_2024,4,2,42,PI472195,2/6/2024,66,115,12.3,6
2829,WPR_2024,4,2,42,ILL6126,2/6/2024,89,125,30.3,13
2830,WPR_2024,4,2,42,PI217949,2/6/2024,80,121,21.3,7.7
2831,WPR_2024,4,2,42,ILL6415,2/6/2024,106,126,29,12
2832,WPR_2024,4,2,42,PI472320,2/6/2024,66,96,17.7,8.7
2833,WPR_2024,4,2,42,ILL341,2/6/2024,108,126,28,15
2834,WPR_2024,4,2,42,PI298122,2/6/2024,106,121,34,15.7
2835,WPR_2024,4,2,42,PI207492,2/6/2024,84,121,24.7,9.3
2836,WPR_2024,4,2,42,PI518732,2/6/2024,108,121,29.3,12
2838,WPR_2024,4,2,42,ILL6001,2/6/2024,66,101,21.3,6.3
2839,WPR_2024,4,2,42,ILL7686,2/6/2024,74,115,23.7,9
2840,WPR_2024,4,2,42,PI329169,2/6/2024,82,126,26.3,11
2841,WPR_2024,4,2,43,PI472143,2/6/2024,108,121,27,12.3
2842,WPR_2024,4,2,43,PI431679,2/6/2024,106,121,20,10.3
2843,WPR_2024,4,2,43,PI345638,2/6/2024,74,115,17.3,8.7
2844,WPR_2024,4,2,43,ILL5956,2/6/2024,71,96,20.3,9.7
2845,WPR_2024,4,2,43,ILL5645,2/6/2024,87,121,25.3,13.7
2846,WPR_2024,4,2,43,PI577168,2/6/2024,78,120,22.7,9.3
2847,WPR_2024,4,2,43,PI468900,2/6/2024,106,121,31,11.7
2849,WPR_2024,4,2,43,W627765,2/6/2024,66,101,22,10.7
2850,WPR_2024,4,2,43,ILL1097,2/6/2024,74,120,22,11
2852,WPR_2024,4,2,43,PI468902,2/6/2024,89,120,34.7,12.7
2853,WPR_2024,4,2,43,PI472136,2/6/2024,66,96,17.7,6
2855,WPR_2024,4,2,43,ILL5653,2/6/2024,71,120,21.7,10.3
2856,WPR_2024,4,2,43,ILL5505,2/6/2024,74,110,22,7.3
2858,WPR_2024,4,2,43,PI472122,2/6/2024,64,96,13,6.3
2859,WPR_2024,4,2,43,ILL2406,2/6/2024,88,115,17.3,10.3
2860,WPR_2024,4,2,43,PI472590,2/6/2024,74,120,23,9.3
2861,WPR_2024,4,2,44,PI472372,2/6/2024,68,104,19,7
2862,WPR_2024,4,2,44,ILL508,2/6/2024,89,121,31,11.7
2863,WPR_2024,4,2,44,PI229611,2/6/2024,64,101,21.3,7.7
2864,WPR_2024,4,2,44,PI420818,2/6/2024,108,121,24,12.3
2866,WPR_2024,4,2,44,PI431714,2/6/2024,84,121,20.3,8.7
2867,WPR_2024,4,2,44,PI299354,2/6/2024,108,126,26.3,14.7
2868,WPR_2024,4,2,44,ILL4791,2/6/2024,74,115,19.3,12.7
2869,WPR_2024,4,2,44,PI431624,2/6/2024,82,125,22,9
2870,WPR_2024,4,2,44,PI432190,2/6/2024,108,121,28.7,12
2871,WPR_2024,4,2,44,PI299371,2/6/2024,108,121,30,14
2872,WPR_2024,4,2,44,PI431666,2/6/2024,78,125,20.3,7.7
2873,WPR_2024,4,2,44,ILL5151,2/6/2024,74,110,19.3,8.3
2874,WPR_2024,4,2,44,PI299177,2/6/2024,106,126,34,14.3
2875,WPR_2024,4,2,44,PI533688,2/6/2024,108,121,26.5,12.7
2877,WPR_2024,4,2,44,PI211052,2/6/2024,102,126,28.7,12.7
2878,WPR_2024,4,2,44,PI343023,2/6/2024,74,110,21.3,13.3
2879,WPR_2024,4,2,44,ILL413,2/6/2024,,,14.3,9.3
2880,WPR_2024,4,2,44,PI431705,2/6/2024,84,121,22,9
2881,WPR_2024,4,2,45,ILL10284,2/6/2024,74,110,23,12.3
2882,WPR_2024,4,2,45,PI426778,2/6/2024,89,131,19,9
2884,WPR_2024,4,2,45,ILL469,2/6/2024,108,123.5,29.3,14.3
2885,WPR_2024,4,2,45,PI472175,2/6/2024,66,96,15,6.7
2886,WPR_2024,4,2,45,PI472562,2/6/2024,70,96,11.7,7.3
2887,WPR_2024,4,2,45,PI472488,2/6/2024,66,101,16,8
2888,WPR_2024,4,2,45,ILL858,2/6/2024,82,126,27,9.3
2889,WPR_2024,4,2,45,PI431809,2/6/2024,106,120,20,10.3
2890,WPR_2024,4,2,45,ILL5509,2/6/2024,74,115,20.7,13
2891,WPR_2024,4,2,45,PI251784,2/6/2024,75,121,31.3,12.3
2893,WPR_2024,4,2,45,PI273664,2/6/2024,70,121,28.3,15
2895,WPR_2024,4,2,45,ILL4409,2/6/2024,89,126,33.7,12.3
2896,WPR_2024,4,2,45,ILL2231,2/6/2024,74,115,20.3,9.7
2897,WPR_2024,4,2,45,PI339310,2/6/2024,74,131,23,11.7
2898,WPR_2024,4,2,45,ILL324,2/6/2024,87,121,30.3,11.7
2899,WPR_2024,4,2,45,PI374116,2/6/2024,84,126,23.7,8.7
2900,WPR_2024,4,2,45,PI472340,2/6/2024,87,121,26.3,9.7
2901,WPR_2024,4,2,46,PI533690,2/6/2024,88,126,25.3,10
2902,WPR_2024,4,2,46,PI329158,2/6/2024,87,121,23,10.7
2903,WPR_2024,4,2,46,PI426803,2/6/2024,66,96,18.3,7.7
2904,WPR_2024,4,2,46,PI432124,2/6/2024,75,121,22.3,11.7
2906,WPR_2024,4,2,46,ILL1939,2/6/2024,75,110,25.3,11
2908,WPR_2024,4,2,46,W627760,2/6/2024,74,110,15.3,9.7
2909,WPR_2024,4,2,46,ILL5416,2/6/2024,89,121,25.3,10
2910,WPR_2024,4,2,46,PI420925,2/6/2024,74,115,18.3,8.3
2911,WPR_2024,4,2,46,PI431893,2/6/2024,108,126,27.3,15.7
2912,WPR_2024,4,2,46,PI193548,2/6/2024,66,96,22,7.7
2913,WPR_2024,4,2,46,ILL4899,2/6/2024,88,121,39,19.7
2914,WPR_2024,4,2,46,ILL6783,2/6/2024,74,110,24,10
2915,WPR_2024,4,2,46,PI339292,2/6/2024,106,120,30.7,16.7
2916,WPR_2024,4,2,46,PI431717,2/6/2024,85,121,23.7,12.3
2918,WPR_2024,4,2,46,PI370481,2/6/2024,108,126,32.7,17.7
2919,WPR_2024,4,2,46,PI368651,2/6/2024,61,121,26.7,6.3
2920,WPR_2024,4,2,46,PI431980,2/6/2024,89,121,20,9
2921,WPR_2024,4,2,47,PI490289,2/6/2024,108,121,29.7,11.3
2922,WPR_2024,4,2,47,ILL5553,2/6/2024,66,101,19.7,8.7
2923,WPR_2024,4,2,47,W627756,2/6/2024,108,136,20.7,10.7
2924,WPR_2024,4,2,47,PI339285,2/6/2024,106,121,22.7,8
2925,WPR_2024,4,2,47,ILL6350,2/6/2024,72,110,20.7,9.3
2926,WPR_2024,4,2,47,ILL5533,2/6/2024,89,121,27.7,13.7
2927,WPR_2024,4,2,47,W627766,2/6/2024,64,101,18.3,7.7
2928,WPR_2024,4,2,47,PI472484,2/6/2024,71,101,15.3,5
2929,WPR_2024,4,2,47,PI431633,2/6/2024,74,120,25.3,10
2931,WPR_2024,4,2,47,ILL167,2/6/2024,89,126,26,12.7
2932,WPR_2024,4,2,47,PI299117,2/6/2024,84,120,20.3,7.7
2933,WPR_2024,4,2,47,PI432002,2/6/2024,106,121,27.7,14.3
2934,WPR_2024,4,2,47,PI472561,2/6/2024,66,96,19.7,7.7
2935,WPR_2024,4,2,47,PI451766,2/6/2024,108,126,30.7,15.3
2936,WPR_2024,4,2,47,ILL4345,2/6/2024,76,110,21,9.7
2937,WPR_2024,4,2,47,PI250156,2/6/2024,76,120,12,5.3
2938,WPR_2024,4,2,47,PI486127,2/6/2024,108,121,32.3,15.7
2939,WPR_2024,4,2,47,PI431642,2/6/2024,74,115,27.7,14
2940,WPR_2024,4,2,47,PI289069,2/6/2024,74,115,20.3,11.7
2941,WPR_2024,4,2,48,ILL6870,2/6/2024,73,101,19.3,8.3
2942,WPR_2024,4,2,48,PI472569,2/6/2024,84,120,19.7,11
2943,WPR_2024,4,2,48,PI472205,2/6/2024,66,101,14,6.7
2945,WPR_2024,4,2,48,PI412922,2/6/2024,74,115,22.7,11.7
2946,WPR_2024,4,2,48,PI320941,2/6/2024,106,126,20.3,9.3
2949,WPR_2024,4,2,48,ILL7979,2/6/2024,64,101,15.3,9
2950,WPR_2024,4,2,48,PI429369,2/6/2024,82,115,16,8.3
2951,WPR_2024,4,2,48,ILL241,2/6/2024,80.5,123.5,26.85,13
2952,WPR_2024,4,2,48,ILL8007,2/6/2024,56,96,13.7,5.7
2954,WPR_2024,4,2,48,ILL359,2/6/2024,108,126,33.7,16.3
2957,WPR_2024,4,2,48,PI508090,2/6/2024,78,126,34.3,16
2958,WPR_2024,4,2,48,PI298023,2/6/2024,108,121,30,13.3
2959,WPR_2024,4,2,48,ILL358,2/6/2024,74,110,20.7,9.3
2961,WPR_2024,4,2,49,ILL6493,2/6/2024,74,110,21.3,9.7
2962,WPR_2024,4,2,49,ILL537,2/6/2024,82,121,29.3,11
2963,WPR_2024,4,2,49,PI250158,2/6/2024,66,96,13,7.3
2964,WPR_2024,4,2,49,PI472274,2/6/2024,71,96,19.3,6.3
2965,WPR_2024,4,2,49,PI298922,2/6/2024,87,121,18,6.3
2966,WPR_2024,4,2,49,ILL6281,2/6/2024,72,110,21.3,8
2967,WPR_2024,4,2,49,ILL71,2/6/2024,108,115,18.3,9
2968,WPR_2024,4,2,49,ILL6994,2/6/2024,75,115,20.3,8.7
2969,WPR_2024,4,2,49,PI174246,2/6/2024,82,115,20,7.3
2970,WPR_2024,4,2,49,ILL7745,2/6/2024,77,121,21.3,9.7
2971,WPR_2024,4,2,49,PI251248,2/6/2024,66,96,19,7.3
2972,WPR_2024,4,2,49,PI320945,2/6/2024,108,121,17.3,9.3
2973,WPR_2024,4,2,49,PI163589,2/6/2024,108,126,23.7,11.3
2974,WPR_2024,4,2,49,PI472213,2/6/2024,74,121,33.7,9
2976,WPR_2024,4,2,49,ILL956,2/6/2024,84,121,27,10.7
2977,WPR_2024,4,2,49,PI426807,2/6/2024,75,125,17.3,6.7
2979,WPR_2024,4,2,49,PI472188,2/6/2024,58,96,16.7,6.7
2980,WPR_2024,4,2,49,ILL1474,2/6/2024,74,110,21.3,11.3
2981,WPR_2024,4,2,50,ILL705,2/6/2024,108,121,30.7,10.7
2982,WPR_2024,4,2,50,ILL840,2/6/2024,74,115,22.3,10.7
2983,WPR_2024,4,2,50,ILL906,2/6/2024,106,126,22.7,9.3
2984,WPR_2024,4,2,50,PI431731,2/6/2024,108,121,18.7,8
2986,WPR_2024,4,2,50,PI432286,2/6/2024,89,121,22,8.7
2987,WPR_2024,4,2,50,ILL482,2/6/2024,78,125,27.7,12
2988,WPR_2024,4,2,50,PI297285,2/6/2024,82,121,26.3,12.3
2989,WPR_2024,4,2,50,ILL440,2/6/2024,106,121,19.7,9.7
2990,WPR_2024,4,2,50,PI432033,2/6/2024,61,101,16.3,4.7
2992,WPR_2024,4,2,50,PI431824,2/6/2024,106,131,28.3,13
2993,WPR_2024,4,2,50,PI319367,2/6/2024,74,121,24.3,9.7
2994,WPR_2024,4,2,50,PI320952,2/6/2024,108,126,32.3,12.7
2995,WPR_2024,4,2,50,PI431756,2/6/2024,108,121,22,9.7
2996,WPR_2024,4,2,50,PI472316,2/6/2024,66,101,17,7.3
2997,WPR_2024,4,2,50,PI432245,2/6/2024,74,121,25,11.7
2998,WPR_2024,4,2,50,W627754,2/6/2024,108,121,24.3,11.7
2999,WPR_2024,4,2,50,PI357226,2/6/2024,106,121,25,11.3
1001,SIM_2024,5,1,1,PI472126,2/15/2024,59,102,14,9.3
1003,SIM_2024,5,1,1,PI299177,2/15/2024,78,,29.3,14.3
1004,SIM_2024,5,1,1,PI472327,2/15/2024,70,113,26.3,10.7
1006,SIM_2024,5,1,1,ILL2230,2/15/2024,70,121,31.7,15.3
1007,SIM_2024,5,1,1,ILL2231,2/15/2024,76,113,30.7,11.7
1008,SIM_2024,5,1,1,PI472416,2/15/2024,70,113,23,9.3
1009,SIM_2024,5,1,1,PI289073,2/15/2024,77,113,29,17
1010,SIM_2024,5,1,1,PI431824,2/15/2024,77,,27.7,17
1011,SIM_2024,5,1,1,PI431873,2/15/2024,59,98,22.3,10.3
1012,SIM_2024,5,1,1,PI320945,2/15/2024,59,102,22.7,11.7
1013,SIM_2024,5,1,1,PI432145,2/15/2024,59,98,31.3,12.3
1014,SIM_2024,5,1,1,PI181771,2/15/2024,89,119,32.3,14.3
1015,SIM_2024,5,1,1,PI472588,2/15/2024,70,119,27.3,13.7
1016,SIM_2024,5,1,1,PI472629,2/15/2024,72,109,25.7,14.7
1017,SIM_2024,5,1,1,ILL8010,2/15/2024,59,102,21.7,9.7
1018,SIM_2024,5,1,1,PI299164,2/15/2024,59,,27.7,11.7
1019,SIM_2024,5,1,1,ILL358,2/15/2024,70,113,28.3,11.3
1020,SIM_2024,5,1,1,PI432002,2/15/2024,92,119,33,22
1021,SIM_2024,5,1,2,PI289077,2/15/2024,59,102,28,15.3
1022,SIM_2024,5,1,2,PI339289,2/15/2024,76,113,22.3,12.3
1023,SIM_2024,5,1,2,PI289079,2/15/2024,64,,27.7,16
1025,SIM_2024,5,1,2,ILL918,2/15/2024,72,,33.3,13.3
1026,SIM_2024,5,1,2,PI432085,2/15/2024,64,,22.7,9
1027,SIM_2024,5,1,2,ILL6493,2/15/2024,70,,28,11.3
1028,SIM_2024,5,1,2,PI175754,2/15/2024,89,,26.7,13.3
1030,SIM_2024,5,1,2,PI426778,2/15/2024,87,,27.7,10.7
1031,SIM_2024,5,1,2,PI432190,2/15/2024,80,121,34.3,14
1032,SIM_2024,5,1,2,PI451766,2/15/2024,76,113,34.7,18
1033,SIM_2024,5,1,2,ILL6644,2/15/2024,70,,24.3,11
1034,SIM_2024,5,1,2,PI319367,2/15/2024,70,,21,13.7
1035,SIM_2024,5,1,2,ILL10690,2/15/2024,70,113,23.3,7.7
1036,SIM_2024,5,1,2,ILL454,2/15/2024,88,109,28.3,11.7
1037,SIM_2024,5,1,2,ILL186,2/15/2024,88,123,17.3,11.7
1039,SIM_2024,5,1,2,ILL360,2/15/2024,61,109,34,11.7
1040,SIM_2024,5,1,2,PI490288,2/15/2024,88,119,31.7,15.7
1041,SIM_2024,5,1,3,ILL4857,2/15/2024,79,113,24.7,9
1042,SIM_2024,5,1,3,PI472119,2/15/2024,59,,26.7,10.7
1043,SIM_2024,5,1,3,ILL1938,2/15/2024,60,109,29.3,10
1045,SIM_2024,5,1,3,PI431739,2/15/2024,88,,26,12.7
1046,SIM_2024,5,1,3,PI251248,2/15/2024,70,,19,7.3
1048,SIM_2024,5,1,3,ILL10864,2/15/2024,59,109,27.3,12.3
1049,SIM_2024,5,1,3,ILL6925,2/15/2024,70,,24.3,12.3
1051,SIM_2024,5,1,3,PI432124,2/15/2024,76,113,21.7,7
1052,SIM_2024,5,1,3,ILL2406,2/15/2024,73,113,30,14.3
1053,SIM_2024,5,1,3,PI289070,2/15/2024,73,,36.7,18.7
1054,SIM_2024,5,1,3,ILL7070,2/15/2024,70,,31.3,17
1055,SIM_2024,5,1,3,ILL5424,2/15/2024,57,109,25.3,13.7
1056,SIM_2024,5,1,3,ILL7437,2/15/2024,70,,28,9.7
1057,SIM_2024,5,1,3,PI217949,2/15/2024,70,,25,5.7
1058,SIM_2024,5,1,3,PI472383,2/15/2024,70,121,13,10.3
1060,SIM_2024,5,1,3,PI429838,2/15/2024,78,,30,15
1062,SIM_2024,5,1,4,PI432188,2/15/2024,71,119,24.7,10.3
1063,SIM_2024,5,1,4,PI508090,2/15/2024,70,119,36.7,12.3
1064,SIM_2024,5,1,4,PI431728,2/15/2024,85,,25.3,16.7
1065,SIM_2024,5,1,4,PI486127,2/15/2024,80,,31.3,18.7
1066,SIM_2024,5,1,4,PI299121,2/15/2024,70,119,27.7,9.3
1067,SIM_2024,5,1,4,PI320935,2/15/2024,59,109,23.3,13.7
1068,SIM_2024,5,1,4,PI472320,2/15/2024,70,,25.3,11.7
1069,SIM_2024,5,1,4,PI476365,2/15/2024,89,,30.3,17.3
1070,SIM_2024,5,1,4,PI432286,2/15/2024,88,,25.7,14
1071,SIM_2024,5,1,4,ILL211,2/15/2024,89,,23.7,9.7
1072,SIM_2024,5,1,4,PI431631,2/15/2024,59,109,34.3,16
1073,SIM_2024,5,1,4,ILL413,2/15/2024,76,,29,13
1074,SIM_2024,5,1,4,PI212100,2/15/2024,80,119,39.3,16.3
1075,SIM_2024,5,1,4,PI431717,2/15/2024,86,,27.7,15.7
1076,SIM_2024,5,1,4,ILL6281,2/15/2024,55,,29,11.7
1077,SIM_2024,5,1,4,PI299237,2/15/2024,79,109,21.3,12.7
1078,SIM_2024,5,1,4,PI477921,2/15/2024,66,,35,11.7
1079,SIM_2024,5,1,4,ILL769,2/15/2024,70,109,31.3,15.7
1080,SIM_2024,5,1,4,ILL8614,2/15/2024,60,109,25.3,9
1081,SIM_2024,5,1,5,PI339292,2/15/2024,89,,25.3,15.7
1083,SIM_2024,5,1,5,PI431884,2/15/2024,73,109,23.3,16
1084,SIM_2024,5,1,5,ILL4875,2/15/2024,88,,24.3,
1085,SIM_2024,5,1,5,ILL6750,2/15/2024,59,,33.7,13.3
1086,SIM_2024,5,1,5,ILL10826,2/15/2024,60,98,33,11.3
1087,SIM_2024,5,1,5,ILL1671,2/15/2024,88,,28,15.3
1088,SIM_2024,5,1,5,PI472484,2/15/2024,59,98,24.3,9.3
1089,SIM_2024,5,1,5,PI320944,2/15/2024,70,,31.7,15
1090,SIM_2024,5,1,5,ILL4841,2/15/2024,76,,29,11.7
1091,SIM_2024,5,1,5,ILL6848,2/15/2024,64,109,27,12.3
1092,SIM_2024,5,1,5,ILL7979,2/15/2024,59,98,25.3,9.7
1093,SIM_2024,5,1,5,ILL3517,2/15/2024,70,109,26.7,10
1094,SIM_2024,5,1,5,ILL906,2/15/2024,88,,25,
1095,SIM_2024,5,1,5,ILL890,2/15/2024,70,109,24.3,13.3
1096,SIM_2024,5,1,5,PI420929,2/15/2024,71,109,20.7,11.7
1097,SIM_2024,5,1,5,PI297787,2/15/2024,78,,25.7,16
1098,SIM_2024,5,1,5,PI207492,2/15/2024,79,109,27,13
1099,SIM_2024,5,1,5,ILL4606,2/15/2024,61,109,23,12.3
1100,SIM_2024,5,1,5,PI339310,2/15/2024,76,109,17,12
1101,SIM_2024,5,1,6,PI299207,2/15/2024,59,109,38,11
1102,SIM_2024,5,1,6,PI290716,2/15/2024,59,102,33.3,15.7
1103,SIM_2024,5,1,6,W627767,2/15/2024,59,96,29,11
1104,SIM_2024,5,1,6,PI297287,2/15/2024,79,119,30,15
1105,SIM_2024,5,1,6,PI472372,2/15/2024,70,,17.3,9.7
1106,SIM_2024,5,1,6,ILL10810,2/15/2024,70,119,24,10.7
1107,SIM_2024,5,1,6,PI518732,2/15/2024,88,119,31,14.7
1108,SIM_2024,5,1,6,ILL858,2/15/2024,70,,27,13.3
1109,SIM_2024,5,1,6,ILL1649,2/15/2024,60,109,33,13.7
1110,SIM_2024,5,1,6,ILL5537,2/15/2024,59,109,33.7,10
1111,SIM_2024,5,1,6,PI431774,2/15/2024,60,102,30.7,12
1112,SIM_2024,5,1,6,ILL217,2/15/2024,59,102,30.3,11.7
1113,SIM_2024,5,1,6,ILL4899,2/15/2024,59,96,33,14.3
1114,SIM_2024,5,1,6,PI244046,2/15/2024,70,109,30.7,16
1115,SIM_2024,5,1,6,W627765,2/15/2024,70,113,30.7,11
1117,SIM_2024,5,1,6,ILL5639,2/15/2024,74,113,31.3,12.3
1118,SIM_2024,5,1,6,W627766,2/15/2024,70,,23,7.3
1119,SIM_2024,5,1,6,ILL589,2/15/2024,89,121,19,13
1120,SIM_2024,5,1,6,ILL537,2/15/2024,72,113,31,13
1121,SIM_2024,5,1,7,PI472161,2/15/2024,60,109,17.3,10
1122,SIM_2024,5,1,7,ILL6783,2/15/2024,70,109,27.3,12.7
1123,SIM_2024,5,1,7,ILL1097,2/15/2024,59,102,27.3,8.3
1124,SIM_2024,5,1,7,ILL7774,2/15/2024,70,,15.7,8.7
1125,SIM_2024,5,1,7,PI432033,2/15/2024,81,,27.3,8.7
1126,SIM_2024,5,1,7,PI472535,2/15/2024,70,119,16,10
1127,SIM_2024,5,1,7,PI298357,2/15/2024,79,113,24.3,13.3
1128,SIM_2024,5,1,7,ILL6001,2/15/2024,70,,28.7,12
1129,SIM_2024,5,1,7,PI432106,2/15/2024,71,119,22,12.7
1131,SIM_2024,5,1,7,ILL486,2/15/2024,70,,29.7,12.3
1132,SIM_2024,5,1,7,PI431633,2/15/2024,70,,31,13.7
1133,SIM_2024,5,1,7,PI320954,2/15/2024,59,109,29.7,12.3
1135,SIM_2024,5,1,7,ILL4409,2/15/2024,80,121,34.7,10.7
1136,SIM_2024,5,1,7,PI298023,2/15/2024,91,113,26.3,9.3
1137,SIM_2024,5,1,7,ILL5988,2/15/2024,70,,31.7,12
1138,SIM_2024,5,1,7,PI431613,2/15/2024,72,,27.7,12.7
1139,SIM_2024,5,1,7,ILL4164,2/15/2024,92,,23.3,9.7
1140,SIM_2024,5,1,7,ILL2181,2/15/2024,80,,32.7,13.7
